update_timestamp,effective_date,infections_published_daily,tests_total_cumulated,tests_pcr_total_cumulated,tests_pcr_positive_cumulated,tests_pcr_negative_cumulated,tests_pcr_invalide_cumulated,tests_rat_total_cumulated,tests_rat_positive_cumulated,tests_rat_negative_cumulated,tests_rat_invalide_cumulated,tests_total_daily,tests_pcr_total_daily,tests_pcr_positive_daily,tests_pcr_negative_daily,tests_pcr_invalide_daily,tests_rat_total_daily,tests_rat_positive_daily,tests_rat_negative_daily,tests_rat_invalide_daily,tests_total_7days_avg,tests_pcr_total_7days_avg,tests_pcr_positive_7days_avg,tests_pcr_negative_7days_avg,tests_pcr_invalide_7days_avg,tests_rat_total_7days_avg,tests_rat_positive_7days_avg,tests_rat_negative_7days_avg,tests_rat_invalide_7days_avg,tests_total_7days_sum,tests_pcr_total_7days_sum,tests_pcr_positive_7days_sum,tests_pcr_negative_7days_sum,tests_pcr_invalide_7days_sum,tests_rat_total_7days_sum,tests_rat_positive_7days_sum,tests_rat_negative_7days_sum,tests_rat_invalide_7days_sum,ppa_total_warnings_cumulated,ppa_risk_red_cumulated,ppa_risk_green_cumulated,ppa_total_warnings_daily,ppa_risk_red_daily,ppa_risk_green_daily,ppa_total_warnings_7days_avg,ppa_risk_red_7days_avg,ppa_risk_green_7days_avg,ppa_total_warnings_7days_sum,ppa_risk_red_7days_sum,ppa_risk_green_7days_sum,app_downloads_cumulated,app_downloads_android_cumulated,app_downloads_ios_cumulated,app_downloads_daily,app_downloads_android_daily,app_downloads_ios_daily,app_downloads_7days_avg,app_downloads_android_7days_avg,app_downloads_ios_7days_avg,app_downloads_7days_sum,app_downloads_android_7days_sum,app_downloads_ios_7days_sum,qr_redeemable_cumulated,qr_redeemed_cumulated,qr_not_redeemed_cumulated,qr_redeemable_daily,qr_redeemed_daily,qr_not_redeemed_daily,qr_redeemable_7days_avg,qr_redeemed_7days_avg,qr_not_redeemed_7days_avg,qr_redeemable_7days_sum,qr_redeemed_7days_sum,qr_not_redeemed_7days_sum,teletan_redeemable_cumulated,teletan_redeemed_cumulated,teletan_not_redeemed_cumulated,teletan_redeemable_daily,teletan_redeemed_daily,teletan_not_redeemed_daily,teletan_redeemable_7days_avg,teletan_redeemed_7days_avg,teletan_not_redeemed_7days_avg,teletan_redeemable_7days_sum,teletan_redeemed_7days_sum,teletan_not_redeemed_7days_sum,qr_teletan_redeemable_cumulated,qr_teletan_redeemable_daily,qr_teletan_redeemable_7days_avg,qr_teletan_redeemable_7days_sum,ppa_srs_total_tests_cumulated,ppa_srs_total_tests_daily,ppa_srs_total_tests_7days_avg,ppa_srs_total_tests_7days_sum,ppa_srs_other_cumulated,ppa_srs_other_daily,ppa_srs_other_7days_avg,ppa_srs_other_7days_sum,ppa_srs_self_test_cumulated,ppa_srs_self_test_daily,ppa_srs_self_test_7days_avg,ppa_srs_self_test_7days_sum,ppa_srs_registered_tests_cumulated,ppa_srs_registered_tests_daily,ppa_srs_registered_tests_7days_avg,ppa_srs_registered_tests_7days_sum,ppa_srs_unregistered_tests_cumulated,ppa_srs_unregistered_tests_daily,ppa_srs_unregistered_tests_7days_avg,ppa_srs_unregistered_tests_7days_sum
"2023-05-02T07:04:40,059",2021-05-17,5412,14686140,14686140,1448015,12875424,50060,,,,,46491,46491,4779,41561,151,,,,,44382.28571428572,44382.28571428572,5315.0,38871.28571428572,196.0,,,,,310676,310676,37205,272099,1372,,,,,801970,271646,530324,4487,2136,2351,7813.571428571428,3891.8571428571427,3921.714285714286,54695,27243,27452,27767968,15269329,12498639,22594,14211,8383,17402.571428571428,11088.42857142857,6314.142857142857,121818,77619,44199,651439,368723,282716,2964,1681,1283,2372.5714285714284,1327.7142857142858,1044.857142857143,16608,9294,7314,94034,90404,3233,71,68,3,103.28571428571429,98.28571428571429,5.0,723,688,35,745473,3035,2475.8571428571427,17331,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-18,4209,14763883,14763883,1456478,12944340,50424,,,,,77743,77743,8463,68916,364,,,,,42853.42857142857,42853.42857142857,4812.428571428572,37849.42857142857,191.57142857142858,,,,,299974,299974,33687,264946,1341,,,,,806613,273911,532702,4643,2265,2378,7418.285714285715,3678.8571428571427,3739.4285714285716,51928,25752,26176,27790661,15282811,12507850,22693,13482,9211,17811.285714285714,11160.0,6651.285714285715,124679,78120,46559,654229,370193,284036,2790,1470,1320,2203.285714285714,1223.5714285714287,979.7142857142857,15423,8565,6858,94124,90492,3235,90,88,2,98.57142857142857,94.14285714285714,4.428571428571429,690,659,31,748353,2880,2301.8571428571427,16113,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-19,11040,14834722,14834722,1463238,13008163,50680,,,,,70839,70839,6760,63823,256,,,,,42036.142857142855,42036.142857142855,4498.857142857143,37356.57142857143,180.71428571428572,,,,,294253,294253,31492,261496,1265,,,,,810705,275982,534723,4092,2071,2021,6771.285714285715,3352.1428571428573,3419.1428571428573,47399,23465,23934,27812310,15296160,12516150,21649,13349,8300,18033.571428571428,11357.142857142857,6676.428571428572,126235,79500,46735,656274,371321,284953,2045,1128,917,2022.5714285714287,1123.142857142857,899.4285714285714,14158,7862,6296,94221,90588,3236,97,96,1,89.14285714285714,86.0,3.142857142857143,624,602,22,750495,2142,2111.714285714286,14782,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-20,12298,14904876,14904876,1468210,13073124,50901,,,,,70154,70154,4972,64961,221,,,,,46281.57142857143,46281.57142857143,4571.571428571428,41525.0,185.0,,,,,323971,323971,32001,290675,1295,,,,,819486,280400,539086,8781,4418,4363,6993.142857142857,3461.4285714285716,3531.714285714286,48952,24230,24722,27840350,15309475,12530875,28040,13315,14725,19949.571428571428,11881.57142857143,8068.0,139647,83171,56476,658222,372372,285850,1948,1051,897,2091.8571428571427,1159.857142857143,932.0,14643,8119,6524,94286,90650,3239,65,62,3,80.85714285714286,77.85714285714286,3.0,566,545,21,752508,2013,2172.714285714286,15209,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-21,8769,14983007,14983007,1473344,13145901,51121,,,,,78131,78131,5134,72777,220,,,,,51113.57142857143,51113.57142857143,4559.857142857143,46366.857142857145,186.85714285714286,,,,,357795,357795,31919,324568,1308,,,,,823628,282531,541097,4142,2131,2011,5657.142857142857,2772.4285714285716,2884.714285714286,39600,19407,20193,27867676,15325212,12542464,27326,15737,11589,21318.285714285714,12492.714285714286,8825.57142857143,149228,87449,61779,660276,373500,286776,2054,1128,926,2002.2857142857142,1098.142857142857,904.1428571428571,14016,7687,6329,94367,90726,3244,81,76,5,76.0,73.14285714285714,2.857142857142857,532,512,20,754643,2135,2078.285714285714,14548,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-22,7082,15030277,15030277,1476201,13190142,51293,,,,,47270,47270,2857,44241,172,,,,,57866.42857142857,57866.42857142857,4968.0,52687.0,211.42857142857142,,,,,405065,405065,34776,368809,1480,,,,,830753,286092,544661,7125,3561,3564,5612.0,2779.1428571428573,2832.8571428571427,39284,19454,19830,27890315,15338915,12551400,22639,13703,8936,22613.285714285714,13214.142857142857,9399.142857142857,158293,92499,65794,661256,374019,287237,980,519,461,1929.2857142857142,1056.142857142857,873.1428571428571,13505,7393,6112,94406,90762,3247,39,36,3,70.14285714285714,67.28571428571429,2.857142857142857,491,471,20,755662,1019,1999.4285714285713,13996,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-23,6714,15047931,15047931,1477218,13206682,51390,,,,,17654,17654,1017,16540,97,,,,,58326.0,58326.0,4854.571428571428,53259.857142857145,211.57142857142858,,,,,408282,408282,33982,372819,1481,,,,,833883,287677,546206,3130,1585,1545,5200.0,2595.285714285714,2604.714285714286,36400,18167,18233,27906043,15348817,12557226,15728,9902,5826,22952.714285714286,13385.57142857143,9567.142857142857,160669,93699,66970,661716,374277,287439,460,258,202,1891.5714285714287,1033.5714285714287,858.0,13241,7235,6006,94431,90787,3247,25,25,0,66.85714285714286,64.42857142857143,2.4285714285714284,468,451,17,756147,485,1958.4285714285713,13709,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-24,2682,15221559,15063475,1478186,13221192,51456,158084,185,157616,283,173628,15544,968,14510,66,158084,185,157616,283,76488.42857142857,53905.0,4310.142857142857,49395.42857142857,199.42857142857142,158084.0,185.0,157616.0,283.0,535419,377335,30171,345768,1396,158084,185,157616,283,835828,288666,547162,1945,989,956,4836.857142857143,2431.4285714285716,2405.4285714285716,33858,17020,16838,27921423,15358518,12562905,15380,9701,5679,21922.14285714286,12741.285714285714,9180.857142857143,153455,89189,64266,662194,374534,287660,478,257,221,1536.4285714285713,830.1428571428571,706.2857142857143,10755,5811,4944,94446,90798,3251,15,11,4,58.857142857142854,56.285714285714285,2.5714285714285716,412,394,18,756640,493,1595.2857142857142,11167,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-25,1911,15511853,15105850,1481515,13260126,51568,406003,462,404831,710,290294,42375,3329,38934,112,247919,277,247215,427,106852.85714285714,48852.42857142857,3576.714285714286,45112.28571428572,163.42857142857142,203001.5,231.0,202415.5,355.0,747970,341967,25037,315786,1144,406003,462,404831,710,840529,291033,549496,4701,2367,2334,4845.142857142857,2446.0,2399.1428571428573,33916,17122,16794,27947192,15371588,12575604,25769,13070,12699,22361.571428571428,12682.42857142857,9679.142857142857,156531,88777,67754,662921,374898,288023,727,364,363,1241.7142857142858,672.1428571428571,569.5714285714286,8692,4705,3987,94482,90832,3253,36,34,2,51.142857142857146,48.57142857142857,2.5714285714285716,358,340,18,757403,763,1292.857142857143,9050,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-26,2626,15897743,15174051,1486681,13322916,51813,723692,872,721620,1200,385890,68201,5166,62790,245,317689,410,316789,490,151860.14285714287,48475.57142857143,3349.0,44964.71428571428,161.85714285714286,241230.66666666666,290.6666666666667,240540.0,400.0,1063021,339329,23443,314753,1133,723692,872,721620,1200,843942,292722,551220,3413,1689,1724,4748.142857142857,2391.4285714285716,2356.714285714286,33237,16740,16497,27970732,15385653,12585079,23540,14065,9475,22631.714285714286,12784.714285714286,9847.0,158422,89493,68929,664683,375866,288817,1762,968,794,1201.2857142857142,649.2857142857143,552.0,8409,4545,3864,94521,90871,3253,39,39,0,42.857142857142854,40.42857142857143,2.4285714285714284,300,283,17,759204,1801,1244.142857142857,8709,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-27,6313,16229603,15234858,1490903,13379324,51990,994745,1184,991948,1613,331860,60807,4222,56408,177,271053,312,270328,413,189246.7142857143,47140.28571428572,3241.8571428571427,43742.857142857145,155.57142857142858,248686.25,296.0,247987.0,403.25,1324727,329982,22693,306200,1089,994745,1184,991948,1613,848259,294927,553332,4317,2205,2112,4110.428571428572,2075.285714285714,2035.142857142857,28773,14527,14246,27996467,15401554,12594913,25735,15901,9834,22302.428571428572,13154.142857142857,9148.285714285714,156117,92079,64038,666371,376755,289616,1688,889,799,1164.142857142857,626.1428571428571,538.0,8149,4383,3766,94564,90912,3255,43,41,2,39.714285714285715,37.42857142857143,2.2857142857142856,278,262,16,760935,1731,1203.857142857143,8427,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-28,7380,16689856,15295234,1494094,13436347,52152,1394622,1556,1390924,2142,460253,60376,3191,57023,162,399877,372,398976,529,243835.57142857142,44603.857142857145,2964.285714285714,41492.28571428572,147.28571428571428,278924.4,311.2,278184.8,428.4,1706849,312227,20750,290446,1031,1394622,1556,1390924,2142,850799,296240,554559,2540,1313,1227,3881.5714285714284,1958.4285714285713,1923.142857142857,27171,13709,13462,28020652,15415622,12605030,24185,14068,10117,21853.714285714286,12915.714285714286,8938.0,152976,90410,62566,667663,377437,290226,1292,682,610,1055.2857142857142,562.4285714285714,492.85714285714283,7387,3937,3450,94603,90949,3257,39,37,2,33.714285714285715,31.857142857142858,1.8571428571428572,236,223,13,762266,1331,1089.0,7623,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-29,5426,17118266,15330001,1496179,13468906,52275,1788265,1877,1783648,2740,428410,34767,2085,32559,123,393643,321,392724,598,298284.14285714284,42817.71428571428,2854.0,39823.42857142857,140.28571428571428,298044.1666666667,312.8333333333333,297274.6666666667,456.6666666666667,2087989,299724,19978,278764,982,1788265,1877,1783648,2740,858745,300208,558537,7946,3968,3978,3998.8571428571427,2016.5714285714287,1982.2857142857142,27992,14116,13876,28041349,15427673,12613676,20697,12051,8646,21576.285714285714,12679.714285714286,8896.57142857143,151034,88758,62276,669022,378194,290828,1359,757,602,1109.4285714285713,596.4285714285714,513.0,7766,4175,3591,94627,90972,3258,24,23,1,31.571428571428573,30.0,1.5714285714285714,221,210,11,763649,1383,1141.0,7987,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-30,3852,17315379,15342399,1497077,13480351,52330,1972980,2041,1967907,3032,197113,12398,898,11445,55,184715,164,184259,292,323921.14285714284,42066.857142857145,2837.0,39095.57142857143,134.28571428571428,281854.28571428574,291.57142857142856,281129.5714285714,433.14285714285717,2267448,294468,19859,273669,940,1972980,2041,1967907,3032,861728,301721,560007,2983,1513,1470,3977.8571428571427,2006.2857142857142,1971.5714285714287,27845,14044,13801,28056744,15437239,12619505,15395,9566,5829,21528.714285714286,12631.714285714286,8897.0,150701,88422,62279,669701,378556,291145,679,362,317,1140.7142857142858,611.2857142857143,529.4285714285714,7985,4279,3706,94645,90989,3259,18,17,1,30.571428571428573,28.857142857142858,1.7142857142857142,214,202,12,764346,697,1171.2857142857142,8199,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-05-31,1978,17633602,15378164,1498866,13514213,52444,2255438,2365,2249584,3489,318223,35765,1789,33862,114,282458,324,281677,457,344577.5714285714,44955.57142857143,2954.285714285714,41860.142857142855,141.14285714285714,299622.0,311.42857142857144,298852.5714285714,458.0,2412043,314689,20680,293021,988,2097354,2180,2091968,3206,865286,303465,561821,3558,1744,1814,4208.285714285715,2114.1428571428573,2094.1428571428573,29458,14799,14659,28077139,15449411,12627728,20395,12172,8223,22245.14285714286,12984.714285714286,9260.42857142857,155716,90893,64823,670129,378779,291350,428,223,205,1133.5714285714287,606.4285714285714,527.1428571428571,7935,4245,3690,94669,91013,3259,24,24,0,31.857142857142858,30.714285714285715,1.1428571428571428,223,215,8,764798,452,1165.4285714285713,8158,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-01,1785,17974620,15438929,1502551,13571146,52591,2535691,2669,2529100,3922,341018,60765,3685,56933,147,280253,304,279516,433,351823.85714285716,47582.71428571428,3005.1428571428573,44431.42857142857,146.14285714285714,304241.14285714284,315.2857142857143,303467.0,458.85714285714283,2462767,333079,21036,311020,1023,2129688,2207,2124269,3212,866953,304287,562666,1667,822,845,3774.8571428571427,1893.4285714285713,1881.4285714285713,26424,13254,13170,28104997,15461608,12643389,27858,12197,15661,22543.571428571428,12860.0,9683.57142857143,157805,90020,67785,671254,379398,291856,1125,619,506,1190.4285714285713,642.8571428571429,547.5714285714286,8333,4500,3833,94701,91043,3261,32,30,2,31.285714285714285,30.142857142857142,1.1428571428571428,219,211,8,765955,1157,1221.7142857142858,8552,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-02,4917,18411161,15495291,1505471,13624431,52748,2915870,2951,2908478,4441,436541,56362,2920,53285,157,380179,282,379378,519,359059.71428571426,45891.42857142857,2684.285714285714,43073.57142857143,133.57142857142858,313168.28571428574,297.0,312408.28571428574,463.0,2513418,321240,18790,301515,935,2192178,2079,2186858,3241,873449,307389,566060,6496,3102,3394,4215.285714285715,2095.285714285714,2120.0,29507,14667,14840,28125809,15474043,12651766,20812,12435,8377,22153.85714285714,12627.142857142857,9526.714285714286,155077,88390,66687,672354,379944,292410,1100,546,554,1095.857142857143,582.5714285714286,513.2857142857143,7671,4078,3593,94731,91071,3263,30,28,2,30.0,28.571428571428573,1.4285714285714286,210,200,10,767085,1130,1125.857142857143,7881,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-03,4640,18702716,15531659,1506898,13659270,52850,3171057,3108,3163160,4789,291555,36368,1427,34839,102,255187,157,254682,348,353301.85714285716,42400.142857142855,2285.0,39992.28571428572,122.85714285714286,310901.71428571426,274.85714285714283,310173.14285714284,453.7142857142857,2473113,296801,15995,279946,860,2176312,1924,2171212,3176,877294,309256,568038,3845,1867,1978,4147.857142857143,2047.0,2100.8571428571427,29035,14329,14706,28144793,15485619,12659174,18984,11576,7408,21189.428571428572,12009.285714285714,9180.142857142857,148326,84065,64261,673293,380444,292849,939,500,439,988.8571428571429,527.0,461.85714285714283,6922,3689,3233,94762,91100,3265,31,29,2,28.285714285714285,26.857142857142858,1.4285714285714286,198,188,10,768055,970,1017.1428571428571,7120,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-04,3165,19143616,15565165,1508671,13690902,52951,3578451,3381,3569661,5409,440900,33506,1773,31632,101,407394,273,406501,620,350537.14285714284,38561.57142857143,2082.4285714285716,36365.0,114.14285714285714,311975.5714285714,260.7142857142857,311248.14285714284,466.7142857142857,2453760,269931,14577,254555,799,2183829,1825,2178737,3267,879071,310134,568937,1777,878,899,4038.8571428571427,1984.857142857143,2054.0,28272,13894,14378,28164469,15497437,12667032,19676,11818,7858,20545.285714285714,11687.857142857143,8857.42857142857,143817,81815,62002,673760,380704,293056,467,260,207,871.0,466.7142857142857,404.2857142857143,6097,3267,2830,94788,91126,3265,26,26,0,26.428571428571427,25.285714285714285,1.1428571428571428,185,177,8,768548,493,897.4285714285714,6282,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-05,2294,19517518,15592664,1509926,13717060,53037,3924854,3594,3915386,5874,373902,27499,1255,26158,86,346403,213,345725,465,342750.28571428574,37523.28571428572,1963.857142857143,35450.57142857143,108.85714285714286,305227.0,245.28571428571428,304534.0,447.7142857142857,2399252,262663,13747,248154,762,2136589,1717,2131738,3134,881577,311303,570274,2506,1169,1337,3261.714285714286,1585.0,1676.7142857142858,22832,11095,11737,28181491,15507648,12673843,17022,10211,6811,20020.285714285714,11425.0,8595.285714285714,140142,79975,60167,674516,381101,293415,756,397,359,784.8571428571429,415.2857142857143,369.57142857142856,5494,2907,2587,94804,91142,3265,16,16,0,25.285714285714285,24.285714285714285,1.0,177,170,7,769320,772,810.1428571428571,5671,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-06,2440,19694830,15604699,1510391,13728579,53088,4090131,3717,4080268,6146,177312,12035,465,11519,51,165277,123,164882,272,339921.5714285714,37471.42857142857,1902.0,35461.142857142855,108.28571428571429,302450.14285714284,239.42857142857142,301765.85714285716,444.85714285714283,2379451,262300,13314,248228,758,2117151,1676,2112361,3114,884060,312462,571598,2483,1159,1324,3190.285714285714,1534.4285714285713,1655.857142857143,22332,10741,11591,28194827,15516158,12678669,13336,8510,4826,19726.14285714286,11274.142857142857,8452.0,138083,78919,59164,674981,381320,293661,465,219,246,754.2857142857143,394.85714285714283,359.42857142857144,5280,2764,2516,94814,91152,3265,10,10,0,24.142857142857142,23.285714285714285,0.8571428571428571,169,163,6,769795,475,778.4285714285714,5449,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-07,1117,19950620,15636252,1511774,13758659,53178,4314368,3910,4303920,6538,255790,31553,1383,30080,90,224237,193,223652,392,331002.5714285714,36869.71428571428,1844.0,34920.857142857145,104.85714285714286,294132.85714285716,220.71428571428572,293476.5714285714,435.57142857142856,2317018,258088,12908,244446,734,2058930,1545,2054336,3049,886556,313616,572940,2496,1154,1342,3038.5714285714284,1450.142857142857,1588.4285714285713,21270,10151,11119,28211543,15526829,12684714,16716,10671,6045,19200.571428571428,11059.714285714286,8140.857142857143,134404,77418,56986,675202,381441,293761,221,121,100,724.7142857142857,380.2857142857143,344.42857142857144,5073,2662,2411,94833,91171,3265,19,19,0,23.428571428571427,22.571428571428573,0.8571428571428571,164,158,6,770035,240,748.1428571428571,5237,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-08,1204,20167063,15686661,1514275,13806419,53326,4480402,4014,4469559,6829,216443,50409,2501,47760,148,166034,104,165639,291,313206.14285714284,35390.28571428572,1674.857142857143,33610.42857142857,105.0,277815.85714285716,192.14285714285714,277208.4285714286,415.2857142857143,2192443,247732,11724,235273,735,1944711,1345,1940459,2907,888899,314736,574163,2343,1120,1223,3135.1428571428573,1492.7142857142858,1642.4285714285713,21946,10449,11497,28231106,15539588,12691518,19563,12759,6804,18015.571428571428,11140.0,6875.571428571428,126109,77980,48129,675999,381880,294119,797,439,358,677.8571428571429,354.57142857142856,323.2857142857143,4745,2482,2263,94853,91189,3267,20,18,2,21.714285714285715,20.857142857142858,0.8571428571428571,152,146,6,770852,817,699.5714285714286,4897,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-09,3254,20380260,15725551,1515862,13843629,53419,4654709,4137,4643479,7093,213197,38890,1587,37210,93,174307,123,173920,264,281299.85714285716,32894.28571428572,1484.4285714285713,31314.0,95.85714285714286,248405.57142857142,169.42857142857142,247857.2857142857,378.85714285714283,1969099,230260,10391,219198,671,1738839,1186,1735001,2652,891280,315852,575428,2381,1116,1265,2547.285714285714,1209.0,1338.2857142857142,17831,8463,9368,28309202,15592902,12716300,78096,53314,24782,26199.0,16979.85714285714,9219.142857142857,183393,118859,64534,676685,382227,294458,686,347,339,618.7142857142857,326.14285714285717,292.57142857142856,4331,2283,2048,94881,91216,3268,28,27,1,21.428571428571427,20.714285714285715,0.7142857142857143,150,145,5,771566,714,640.1428571428571,4481,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-10,3187,20595528,15761608,1517262,13878177,53528,4833920,4260,4822297,7363,215268,36057,1400,34548,109,179211,123,178818,270,270401.71428571426,32849.857142857145,1480.5714285714287,31272.428571428572,96.85714285714286,237551.85714285713,164.57142857142858,237019.57142857142,367.7142857142857,1892812,229949,10364,218907,678,1662863,1152,1659137,2574,893997,317166,576831,2717,1314,1403,2386.1428571428573,1130.0,1256.142857142857,16703,7910,8793,28412774,15660638,12752136,103572,67736,35836,38283.0,25002.714285714286,13280.285714285714,267981,175019,92962,677452,382509,294943,767,282,485,594.1428571428571,295.0,299.14285714285717,4159,2065,2094,94897,91232,3268,16,16,0,19.285714285714285,18.857142857142858,0.42857142857142855,135,132,3,772349,783,613.4285714285714,4294,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-11,2440,20884593,15797013,1518588,13912155,53629,5087580,4416,5075451,7713,289065,35405,1326,33978,101,253660,156,253154,350,248711.0,33121.142857142855,1416.7142857142858,31607.571428571428,96.85714285714286,215589.85714285713,147.85714285714286,215112.85714285713,329.14285714285717,1740977,231848,9917,221253,678,1509129,1035,1505790,2304,896402,318298,578104,2405,1132,1273,2475.8571428571427,1166.2857142857142,1309.5714285714287,17331,8164,9167,28464062,15695594,12768468,51288,34956,16332,42799.0,28308.14285714286,14490.857142857143,299593,198157,101436,678109,382774,295335,657,265,392,621.2857142857143,295.7142857142857,325.57142857142856,4349,2070,2279,94917,91252,3268,20,20,0,18.428571428571427,18.0,0.42857142857142855,129,126,3,773026,677,639.7142857142857,4478,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-12,1911,21137462,15819640,1519371,13933916,53712,5317822,4577,5305175,8070,252869,22627,783,21761,83,230242,161,229724,357,231420.57142857142,32425.14285714286,1349.2857142857142,30979.428571428572,96.42857142857143,198995.42857142858,140.42857142857142,198541.2857142857,313.7142857142857,1619944,226976,9445,216856,675,1392968,983,1389789,2196,898960,319514,579446,2558,1216,1342,2483.285714285714,1173.0,1310.2857142857142,17383,8211,9172,28499607,15719116,12780491,35545,23522,12023,45445.142857142855,30209.714285714286,15235.42857142857,318116,211468,106648,678632,383069,295563,523,295,228,588.0,281.14285714285717,306.85714285714283,4116,1968,2148,94927,91261,3269,10,9,1,17.571428571428573,17.0,0.5714285714285714,123,119,4,773559,533,605.5714285714286,4239,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-13,1489,21244520,15826352,1519745,13940222,53744,5418168,4638,5405257,8273,107058,6712,374,6306,32,100346,61,100082,203,221384.2857142857,31664.714285714286,1336.2857142857142,30234.714285714286,93.71428571428571,189719.57142857142,131.57142857142858,189284.14285714287,303.85714285714283,1549690,221653,9354,211643,656,1328037,921,1324989,2127,900820,320418,580402,1860,904,956,2394.285714285714,1136.5714285714287,1257.7142857142858,16760,7956,8804,28533649,15743765,12789884,34042,24649,9393,48403.142857142855,32515.285714285714,15887.857142857143,338822,227607,111215,679117,383195,295922,485,126,359,590.8571428571429,267.85714285714283,323.0,4136,1875,2261,94931,91265,3269,4,4,0,16.714285714285715,16.142857142857142,0.5714285714285714,117,113,4,774048,489,607.5714285714286,4253,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-14,549,21412694,15850169,1520538,13963176,53814,5562525,4744,5549266,8515,168174,23817,793,22954,70,144357,106,144009,242,208867.7142857143,30559.571428571428,1252.0,29216.714285714286,90.85714285714286,178308.14285714287,119.14285714285714,177906.57142857142,282.42857142857144,1462074,213917,8764,204517,636,1248157,834,1245346,1977,902735,321286,581449,1915,868,1047,2311.285714285714,1095.7142857142858,1215.5714285714287,16179,7670,8509,28615193,15801327,12813866,81544,57562,23982,57664.28571428572,39214.0,18450.285714285714,403650,274498,129152,679614,383290,296324,497,95,402,630.2857142857143,264.14285714285717,366.14285714285717,4412,1849,2563,94943,91276,3270,12,11,1,15.714285714285714,15.0,0.7142857142857143,110,105,5,774557,509,646.0,4522,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-15,652,21596630,15892312,1521748,14004013,53910,5704318,4837,5690737,8744,183936,42143,1210,40837,96,141793,93,141471,229,204223.85714285713,29378.714285714286,1067.5714285714287,28227.714285714286,83.42857142857143,174845.14285714287,117.57142857142857,174454.0,273.57142857142856,1429567,205651,7473,197594,584,1223916,823,1221178,1915,904357,322081,582276,1622,795,827,2208.285714285714,1049.2857142857142,1159.0,15458,7345,8113,28672423,15840044,12832379,57230,38717,18513,63045.28571428572,42922.28571428572,20123.0,441317,300456,140861,680049,383505,296544,435,215,220,578.5714285714286,232.14285714285714,346.42857142857144,4050,1625,2425,94955,91287,3271,12,11,1,14.571428571428571,14.0,0.5714285714285714,102,98,4,775004,447,593.1428571428571,4152,,,,,,,,,,,,,,,,,,,,
"2023-05-02T07:04:40,059",2021-06-16,1455,21754159,15923793,1522568,14034617,53967,5830366,4898,5816555,8913,157529,31481,820,30604,57,126048,61,125818,169,196271.2857142857,28320.285714285714,958.0,27284.0,78.28571428571429,167951.0,108.71428571428571,167582.2857142857,260.0,1373899,198242,6706,190988,548,1175657,761,1173076,1820,906102,322905,583197,1745,824,921,2117.4285714285716,1007.5714285714286,1109.857142857143,14822,7053,7769,28743915,15886810,12857105,71492,46766,24726,62101.857142857145,41986.857142857145,20115.0,434713,293908,140805,680421,383681,296740,372,176,196,533.7142857142857,207.71428571428572,326.0,3736,1454,2282,94971,91301,3273,16,14,2,12.857142857142858,12.142857142857142,0.7142857142857143,90,85,5,775392,388,546.5714285714286,3826,,,,,,,,,,,,,,,,,,,,
